1, 6, 1, 1, 1, 1, 1
2, 1, 1, 1, 1, 1, 5
2, 1, 1, 1, 1, 2, 4
2, 1, 1, 1, 1, 3, 3
2, 1, 1, 1, 1, 4, 2
2, 1, 1, 1, 1, 5, 1
2, 1, 1, 1, 2, 1, 4
2, 1, 1, 1, 2, 2, 3
2, 1, 1, 1, 2, 3, 2
2, 1, 1, 1, 2, 4, 1
2, 1, 1, 1, 3, 1, 3
2, 1, 1, 1, 3, 2, 2
2, 1, 1, 1, 3, 3, 1
2, 1, 1, 1, 4, 1, 2
2, 1, 1, 1, 4, 2, 1
2, 1, 1, 1, 5, 1, 1
2, 1, 1, 2, 1, 1, 4
2, 1, 1, 2, 1, 2, 3
2, 1, 1, 2, 1, 3, 2
2, 1, 1, 2, 1, 4, 1
2, 1, 1, 2, 2, 1, 3
2, 1, 1, 2, 2, 2, 2
2, 1, 1, 2, 2, 3, 1
2, 1, 1, 2, 3, 1, 2
2, 1, 1, 2, 3, 2, 1
2, 1, 1, 2, 4, 1, 1
2, 1, 1, 3, 1, 1, 3
2, 1, 1, 3, 1, 2, 2
2, 1, 1, 3, 1, 3, 1
2, 1, 1, 3, 2, 1, 2
2, 1, 1, 3, 2, 2, 1
2, 1, 1, 3, 3, 1, 1
2, 1, 1, 4, 1, 1, 2
2, 1, 1, 4, 1, 2, 1
2, 1, 1, 4, 2, 1, 1
2, 1, 1, 5, 1, 1, 1
2, 1, 2, 1, 1, 1, 4
2, 1, 2, 1, 1, 2, 3
2, 1, 2, 1, 1, 3, 2
2, 1, 2, 1, 1, 4, 1
2, 1, 2, 1, 2, 1, 3
2, 1, 2, 1, 2, 2, 2  // Half diminished
2, 1, 2, 1, 2, 3, 1
2, 1, 2, 1, 3, 1, 2
2, 1, 2, 1, 3, 2, 1
2, 1, 2, 1, 4, 1, 1
2, 1, 2, 2, 1, 1, 3
2, 1, 2, 2, 1, 2, 2  // N A T U R A L   M I N O R , Aeolian, Asavari
2, 1, 2, 2, 1, 3, 1  // H A R M O N I C   M I N O R
2, 1, 2, 2, 2, 1, 2  // Dorian, Kafi
2, 1, 2, 2, 2, 2, 1  // M E L O D I C   M I N O R
2, 1, 2, 2, 3, 1, 1
2, 1, 2, 3, 1, 1, 2  // 8 Major
2, 1, 2, 3, 1, 2, 1
2, 1, 2, 3, 2, 1, 1
2, 1, 2, 4, 1, 1, 1
2, 1, 3, 1, 1, 1, 3
2, 1, 3, 1, 1, 2, 2
2, 1, 3, 1, 1, 3, 1  //Hungarian gypsy, Hungarian minor, Algerian
2, 1, 3, 1, 2, 1, 2
2, 1, 3, 1, 2, 2, 1
2, 1, 3, 1, 3, 1, 1
2, 1, 3, 2, 1, 1, 2
2, 1, 3, 2, 1, 2, 1
2, 1, 3, 2, 2, 1, 1
2, 1, 3, 3, 1, 1, 1
2, 1, 4, 1, 1, 1, 2
2, 1, 4, 1, 1, 2, 1
2, 1, 4, 1, 2, 1, 1
2, 1, 4, 2, 1, 1, 1
2, 1, 5, 1, 1, 1, 1
2, 2, 1, 1, 1, 1, 4
2, 2, 1, 1, 1, 2, 3
2, 2, 1, 1, 1, 3, 2
2, 2, 1, 1, 1, 4, 1
2, 2, 1, 1, 2, 1, 3
2, 2, 1, 1, 2, 2, 2  // Major Locran
2, 2, 1, 1, 2, 3, 1
2, 2, 1, 1, 3, 1, 2
2, 2, 1, 1, 3, 2, 1
2, 2, 1, 1, 4, 1, 1
2, 2, 1, 2, 1, 1, 3
2, 2, 1, 2, 1, 2, 2  // Adonai Malakh
2, 2, 1, 2, 1, 3, 1  // H A R M O N I C   M A J O R
2, 2, 1, 2, 2, 1, 2  // Mixolydian, Khamaj
2, 2, 1, 2, 2, 2, 1  //  M A J O R   S C A L E, Ionian, Bilawal
2, 2, 1, 2, 3, 1, 1
2, 2, 1, 3, 1, 1, 2
2, 2, 1, 3, 1, 2, 1
2, 2, 1, 3, 2, 1, 1
2, 2, 1, 4, 1, 1, 1
2, 2, 2, 1, 1, 1, 3
2, 2, 2, 1, 1, 2, 2
2, 2, 2, 1, 1, 3, 1
2, 2, 2, 1, 2, 1, 2
2, 2, 2, 1, 2, 2, 1  // Lydian, Kalyan
2, 2, 2, 1, 3, 1, 1
2, 2, 2, 2, 1, 1, 2
2, 2, 2, 2, 1, 2, 1  // Lydian augmented
2, 2, 2, 2, 2, 1, 1
2, 2, 2, 3, 1, 1, 1
2, 2, 3, 1, 1, 1, 2
2, 2, 3, 1, 1, 2, 1
2, 2, 3, 1, 2, 1, 1
2, 2, 3, 2, 1, 1, 1
2, 2, 4, 1, 1, 1, 1
2, 3, 1, 1, 1, 1, 3
2, 3, 1, 1, 1, 2, 2
2, 3, 1, 1, 1, 3, 1
2, 3, 1, 1, 2, 1, 2
2, 3, 1, 1, 2, 2, 1
2, 3, 1, 1, 3, 1, 1
2, 3, 1, 2, 1, 1, 2
2, 3, 1, 2, 1, 2, 1
2, 3, 1, 2, 2, 1, 1
2, 3, 1, 3, 1, 1, 1
2, 3, 2, 1, 1, 1, 2
2, 3, 2, 1, 1, 2, 1
2, 3, 2, 1, 2, 1, 1
2, 3, 2, 2, 1, 1, 1
2, 3, 3, 1, 1, 1, 1
2, 4, 1, 1, 1, 1, 2
2, 4, 1, 1, 1, 2, 1
2, 4, 1, 1, 2, 1, 1
2, 4, 1, 2, 1, 1, 1
2, 4, 2, 1, 1, 1, 1
2, 5, 1, 1, 1, 1, 1
3, 1, 1, 1, 1, 1, 4
3, 1, 1, 1, 1, 2, 3
3, 1, 1, 1, 1, 3, 2
3, 1, 1, 1, 1, 4, 1
3, 1, 1, 1, 2, 1, 3
3, 1, 1, 1, 2, 2, 2
3, 1, 1, 1, 2, 3, 1
3, 1, 1, 1, 3, 1, 2
3, 1, 1, 1, 3, 2, 1
3, 1, 1, 1, 4, 1, 1
3, 1, 1, 2, 1, 1, 3
3, 1, 1, 2, 1, 2, 2
3, 1, 1, 2, 1, 3, 1
3, 1, 1, 2, 2, 1, 2
3, 1, 1, 2, 2, 2, 1
3, 1, 1, 2, 3, 1, 1
3, 1, 1, 3, 1, 1, 2
3, 1, 1, 3, 1, 2, 1
3, 1, 1, 3, 2, 1, 1
3, 1, 1, 4, 1, 1, 1
3, 1, 2, 1, 1, 1, 3
3, 1, 2, 1, 1, 2, 2
3, 1, 2, 1, 1, 3, 1
3, 1, 2, 1, 2, 1, 2
3, 1, 2, 1, 2, 2, 1
3, 1, 2, 1, 3, 1, 1
3, 1, 2, 2, 1, 1, 2
3, 1, 2, 2, 1, 2, 1
3, 1, 2, 2, 2, 1, 1
3, 1, 2, 3, 1, 1, 1
3, 1, 3, 1, 1, 1, 2
3, 1, 3, 1, 1, 2, 1
3, 1, 3, 1, 2, 1, 1
3, 1, 3, 2, 1, 1, 1
3, 1, 4, 1, 1, 1, 1
3, 2, 1, 1, 1, 1, 3
3, 2, 1, 1, 1, 2, 2
3, 2, 1, 1, 1, 3, 1
3, 2, 1, 1, 2, 1, 2
3, 2, 1, 1, 2, 2, 1
3, 2, 1, 1, 3, 1, 1
3, 2, 1, 2, 1, 1, 2
3, 2, 1, 2, 1, 2, 1
3, 2, 1, 2, 2, 1, 1  // 5 minor
3, 2, 1, 3, 1, 1, 1
3, 2, 2, 1, 1, 1, 2
3, 2, 2, 1, 1, 2, 1
3, 2, 2, 1, 2, 1, 1
3, 2, 2, 2, 1, 1, 1
3, 2, 3, 1, 1, 1, 1
3, 3, 1, 1, 1, 1, 2
3, 3, 1, 1, 1, 2, 1
3, 3, 1, 1, 2, 1, 1
3, 3, 1, 2, 1, 1, 1
3, 3, 2, 1, 1, 1, 1
3, 4, 1, 1, 1, 1, 1
4, 1, 1, 1, 1, 1, 3
4, 1, 1, 1, 1, 2, 2
4, 1, 1, 1, 1, 3, 1
4, 1, 1, 1, 2, 1, 2
4, 1, 1, 1, 2, 2, 1
4, 1, 1, 1, 3, 1, 1
4, 1, 1, 2, 1, 1, 2
4, 1, 1, 2, 1, 2, 1
4, 1, 1, 2, 2, 1, 1
4, 1, 1, 3, 1, 1, 1
4, 1, 2, 1, 1, 1, 2
4, 1, 2, 1, 1, 2, 1
4, 1, 2, 1, 2, 1, 1
4, 1, 2, 2, 1, 1, 1
4, 1, 3, 1, 1, 1, 1
4, 2, 1, 1, 1, 1, 2
4, 2, 1, 1, 1, 2, 1
4, 2, 1, 1, 2, 1, 1
4, 2, 1, 2, 1, 1, 1
4, 2, 2, 1, 1, 1, 1
4, 3, 1, 1, 1, 1, 1
5, 1, 1, 1, 1, 1, 2
5, 1, 1, 1, 1, 2, 1
5, 1, 1, 1, 2, 1, 1
5, 1, 1, 2, 1, 1, 1
5, 1, 2, 1, 1, 1, 1
5, 2, 1, 1, 1, 1, 1
6, 1, 1, 1, 1, 1, 1
